ra,dec,mag,proper
20.894494,-39.809865,5.34,
20.898304,33.437891,5.47,
20.909344,28.057621,5.03,
20.912304,75.92557,5.99,
20.913283,-17.922894,5.78,
20.913498,-58.454155,3.67,
20.926858,13.721536,5.19,
20.927381,12.568558,5.54,
20.930501,47.417656,5.68,
20.940407,50.728598,5.83,
20.940526,49.195847,5.92,
20.942994,44.924722,5.96,
20.946479,-26.296378,5.7,
20.948341,-9.697545,5.49,
20.952893,41.167136,3.94,
20.96129,-16.031539,5.89,
20.971209,22.325908,5.3,
20.972067,44.471711,5.55,
20.973871,10.839286,5.51,Musica
20.975009,50.461791,5.59,
20.978289,-14.483128,5.95,
20.984577,4.293481,5.3,
20.984753,4.29461,5.24,
20.990377,59.438594,5.54,
20.997098,47.520951,4.74,
21.001106,7.516197,5.98,
21.005976,-51.265312,5.76,
21.007691,19.329581,5.69,
21.019702,46.155773,5.38,
21.021517,-32.257767,4.67,
21.035834,56.669614,5.83,
21.040873,-38.53097,5.93,
21.049433,-38.631447,5.32,
21.063225,53.2859,5.93,
21.067979,-5.823066,5.53,
21.073417,-19.854991,4.82,
21.076292,5.502862,5.63,
21.078621,-77.023767,5.13,
21.082184,43.927852,3.72,
21.08729,-54.727042,5.17,
21.090756,5.958199,5.94,
21.09145,78.126392,5.91,
21.099118,-17.232861,4.08,
21.100317,-30.12512,5.69,
21.10649,71.431797,5.88,
21.106855,-32.341618,5.2,
21.107087,-41.385965,5.55,
21.108401,31.184657,5.77,
21.110026,47.648403,4.56,
21.114794,38.749415,5.2,
21.118797,-25.005853,4.49,
21.142417,-63.92826,5.75,
21.142673,-21.193669,5.3,
21.144135,30.205637,5.6,
21.146119,-88.956499,5.45,Polaris Australis
21.156052,-73.172968,5.67,
21.159902,-11.371693,4.5,
21.17099,53.5631,5.75,
21.172361,10.131579,4.7,
21.196733,59.98661,5.64,
21.203806,-40.269362,5.83,
21.215607,30.226916,3.21,
21.21751,-39.424922,5.25,
21.221479,-27.619333,5.41,
21.221933,-36.423527,5.97,
21.222351,-70.126267,5.06,
21.241337,10.006981,4.47,
21.246517,38.045317,3.74,
21.260528,-20.651696,5.17,
21.261779,77.012296,5.92,
21.262456,-15.1715,5.31,
21.262738,-53.263084,5.73,
21.263731,5.247845,3.92,Kitalpha
21.290265,39.394681,4.22,
21.298632,34.896898,4.41,
21.298966,-32.172539,4.71,
21.299246,-17.985138,5.4,
21.303076,-4.519478,5.83,
21.307551,43.945945,5.04,
21.30963,62.585573,2.45,Alderamin
21.314452,11.203373,5.97,
21.321025,58.623502,5.51,
21.322828,38.237473,5.89,
21.322838,64.871855,5.19,
21.324652,49.510294,5.75,
21.331096,-53.449427,4.39,
21.346008,-40.809465,4.8,
21.351217,23.855966,5.58,
21.351199,-4.560125,5.87,
21.35134,7.354503,5.81,
21.36678,49.388848,5.68,
21.36811,19.804508,4.08,
21.370776,-16.834542,4.28,
21.381559,6.81114,5.16,
21.382293,-9.31933,5.99,
21.38347,-22.669048,5.63,
21.399672,24.274135,5.7,
21.402665,-20.851869,5.38,
21.403192,-12.878108,5.48,
21.406893,-41.006695,5.76,
21.409445,26.17456,5.67,
21.413729,80.524826,5.97,
21.420285,-9.748552,5.71,
21.421377,-3.556747,5.48,
21.422083,46.714341,5.59,
21.429729,36.667386,5.93,
21.43968,-37.829429,5.64,
21.440705,-65.366198,4.21,
21.444452,-22.411332,3.77,
21.447668,48.835168,5.29,
21.450454,-42.54793,5.5,
21.454117,-21.19621,5.78,
21.455935,37.116798,5.3,
21.461126,27.608593,5.39,
21.46282,66.809096,5.42,
21.468955,32.22533,5.75,
21.477662,70.560716,3.23,Alfirk
21.478721,-21.80718,4.5,
21.479121,-69.505386,5.47,
21.483271,22.179436,5.84,
21.490816,46.540585,5.22,
21.499137,23.638838,4.52,
21.51647,60.459432,5.53,
21.525982,-5.571172,2.9,Sadalsuud
21.534965,-41.17931,5.29,
21.537381,-33.944623,5.97,
21.549052,49.977629,5.77,
21.556534,-44.8487,5.57,
21.56635,45.591837,3.98,
21.579596,38.534054,4.87,
21.580848,-20.084274,5.7,
21.588228,-3.983305,5.79,
21.600689,45.374591,5.96,
21.603046,-26.171516,5.73,
21.615827,40.413521,5.04,
21.618008,-19.466011,4.51,
21.629197,-7.854201,4.68,Bunda
21.629285,19.318607,5.46,
21.632007,62.08194,4.76,
21.642205,5.771742,5.66,
21.649339,57.489037,5.74,
21.650329,20.265451,5.77,
21.65924,2.243558,5.1,
21.668181,-16.662308,3.69,Nashira
21.669749,43.273839,5.09,
21.691253,-77.390046,3.73,
21.692462,-14.047611,5.16,
21.698652,71.311417,4.55,
21.700192,-23.262858,5.24,
21.700301,35.5102,5.98,
21.701573,51.189622,4.69,Azelfafage
21.702809,1.285253,5.66,
21.704292,5.680137,5.3,
21.706376,41.077019,5.73,
21.710973,-18.866323,4.72,
21.717806,72.320084,5.18,
21.717888,-14.399709,5.88,
21.718465,41.15497,5.51,
21.723791,38.283589,5.69,
21.725127,58.780046,4.23,
21.733602,-14.74937,5.96,
21.73571,28.742632,4.49,
21.736433,9.875011,2.38,Enif
21.74186,17.350017,4.34,
21.742035,14.771939,5.96,
21.744092,25.645036,4.14,
21.748134,62.460567,5.94,
21.749113,-33.025781,4.35,
21.750071,-9.082428,5.1,
21.75748,61.120806,4.25,
21.767879,22.94888,5.29,
21.775583,-11.365954,5.57,
21.779891,49.30957,4.23,
21.784011,-16.127286,2.85,Deneb Algedi
21.787212,2.686124,5.63,
21.790362,60.692689,5.53,
21.795598,-30.898304,5.02,
21.804363,-47.303615,5.57,
21.830748,30.174215,5.07,
21.833369,-64.712537,5.62,
21.835749,17.285851,5.34,
21.846448,-69.629416,5.52,
21.848413,-82.718904,5.27,
21.859513,19.826682,5.78,
21.866954,55.796743,5.7,
21.874978,28.793538,5.52,
21.88438,25.92514,5.09,
21.888268,-13.551768,5.08,
21.893717,19.668437,5.69,
21.898808,-37.364852,3.0,Aldhanab
21.902881,-4.27618,5.71,
21.914766,56.611227,5.74,
21.919823,-61.886608,5.92,
21.925276,65.320809,5.84,
21.939659,-37.253655,5.45,
21.944207,63.625557,5.11,
21.948992,12.076492,5.54,
21.965293,-54.992575,4.4,
21.981532,62.697986,5.96,
21.987518,73.179896,5.04,
21.988307,-38.395096,5.5,
22.013951,-28.453736,5.43,
22.01806,0.604715,5.6,
22.018152,13.119823,5.61,
22.019232,8.257164,5.65,
22.030718,52.882253,5.79,
22.034604,58.000366,5.55,
22.049074,44.649863,5.57,
22.051044,-76.118427,5.94,
22.054572,-6.522406,5.55,
22.055486,-56.785977,4.69,
22.055234,-2.155363,4.74,
22.055287,11.386552,5.83,
22.063135,64.627971,4.26,Kurhah
22.064709,63.11992,5.26,
22.076879,-26.822359,5.97,
22.079839,-0.906343,5.29,
22.083469,62.785671,5.27,
22.085775,62.279814,5.07,
22.086481,26.673689,5.75,
22.092964,28.963981,5.69,
22.094653,5.05853,4.86,
22.096399,-0.319851,2.95,Sadalmelik
22.097496,-59.636072,5.62,
22.100543,45.014348,5.09,
22.101914,-39.543353,4.47,
22.107286,-13.869679,4.29,
22.116847,25.345112,3.77,
22.124608,19.475526,5.74,
22.130641,21.702926,5.79,
22.137209,-46.960975,1.73,Alnair
22.139722,-32.988468,4.5,
22.140537,-34.043841,4.99,
22.14972,-18.519592,5.8,
22.153789,33.172337,5.58,
22.163441,72.341207,4.79,
22.165473,-34.014967,5.37,
22.166457,33.178224,4.28,
22.169093,-32.548407,4.94,
22.169996,6.197865,3.52,Biham
22.176041,-4.266855,5.98,
22.177065,11.624539,5.78,
22.177078,-11.564939,5.43,
22.177462,70.132573,5.52,
22.180908,58.201261,3.39,
22.186069,50.823393,5.38,
22.191828,59.414488,5.05,
22.196848,56.839357,5.24,
22.197592,16.040551,5.93,
22.20056,60.759095,5.37,
22.202248,24.950641,5.97,
22.206235,63.291035,5.76,
22.213284,34.604592,5.34,
22.219501,86.107955,5.27,
22.227415,28.608017,5.87,
22.229008,-25.180905,5.58,
22.230339,45.440613,5.53,
22.231312,39.714927,4.5,
22.238342,-21.074566,5.33,
22.238542,-27.766908,5.45,
22.245656,42.95391,5.72,
22.250544,57.043587,4.18,
22.260253,-41.3467,4.79,
22.26616,37.748737,4.14,
22.274039,57.220238,5.88,
22.274045,-41.627225,5.11,
22.280012,-12.831436,5.34,
22.280565,-7.78329,4.17,Ancha
22.281268,-9.040067,5.8,
22.285139,-5.387164,5.75,
22.297409,-77.511553,5.49,
22.303505,62.804388,5.75,
22.304289,-53.627073,5.36,
22.308371,-60.259587,2.87,
22.316872,-13.304995,5.96,
22.333754,-80.439747,5.09,
22.336643,-7.821102,5.35,
22.340994,5.789498,5.37,
22.350428,46.536569,4.55,
22.355372,28.330529,4.78,
22.358632,12.205186,4.82,
22.35988,-21.59823,5.12,
22.360938,-1.387331,3.86,Sadachbia
22.385535,-45.928488,5.62,
22.391901,-24.762661,5.53,
22.392264,-7.194421,5.92,
22.392675,52.229046,4.42,
22.401912,-4.83702,5.79,
22.407517,-13.529369,5.76,
22.408609,49.476392,4.55,
22.409764,-72.255412,5.28,
22.415638,-57.797415,5.31,
22.419573,-70.431622,5.78,
22.421284,1.377401,4.8,
22.433554,70.770898,5.47,
22.442853,-16.742138,5.55,
22.443718,4.393766,5.76,
22.445122,78.785853,5.83,
22.451475,65.13227,5.52,
22.455531,-64.966354,4.51,
22.464312,4.695664,4.78,
22.477091,-67.489059,5.56,
22.477557,-39.131792,5.47,
22.480531,-0.019972,3.65,
22.485551,9.129034,5.6,
22.486174,26.763198,5.79,
22.486183,58.415198,4.07,
22.487825,-43.495565,3.97,
22.492173,47.706887,4.34,
22.495955,-43.749224,4.12,
22.496114,-27.107284,5.95,
22.498047,78.824285,5.45,
22.499427,4.43169,5.51,
22.500503,32.572638,5.64,
22.508128,43.123376,4.52,
22.510782,-10.67795,4.82,
22.521515,50.282491,3.76,
22.52509,-32.346073,4.29,
22.527168,-85.967253,5.76,
22.537851,76.226441,5.7,
22.54066,39.779733,5.88,
22.55001,-61.982122,4.91,
22.561281,56.624737,5.72,
22.567476,-1.57427,5.88,
22.57823,-20.708216,5.21,
22.589272,-0.117498,4.04,
22.593437,-23.991094,5.97,
22.596077,73.643188,5.08,
22.597857,39.634331,5.73,
22.609846,-31.663789,5.82,
22.616346,-40.591034,5.85,
22.620247,75.371811,5.8,
22.622899,51.545123,4.64,
22.629273,-4.228056,5.04,Situla
22.64386,56.795632,5.11,
22.644182,63.584472,5.19,
22.647629,-33.081347,5.66,
22.647942,19.522263,5.84,
22.654355,39.050269,4.89,
22.671779,53.845927,5.94,
22.672866,-30.658871,5.88,
22.675233,44.276305,4.5,
22.677594,-27.043617,4.18,
22.680247,-57.422322,5.98,
22.681299,14.549161,5.72,
22.691033,10.831364,3.41,Homam
22.691292,40.225449,5.25,
22.69334,41.549123,5.93,
22.695947,29.307641,4.8,
22.699293,14.516393,5.92,
22.710245,-47.210813,5.99,
22.711115,-46.884577,2.07,Tiaki
22.716704,30.221245,2.93,Matar
22.724993,-41.414347,4.84,
22.726454,-18.830375,4.68,
22.734782,39.465348,5.93,
22.734856,41.819235,5.11,
22.760519,-53.500121,4.84,
22.761331,-46.547328,5.52,
22.767692,-81.381615,4.13,
22.769497,44.546054,5.84,
22.775521,23.565654,3.97,
22.778216,12.172888,4.2,
22.791378,83.15383,4.77,
22.792535,-19.613375,5.24,
22.795213,-14.056428,5.68,
22.803067,37.416688,5.82,
22.809239,-51.316864,3.49,
22.826528,-13.592632,4.05,
22.82802,66.200408,3.5,
22.829521,55.902777,5.43,
22.833385,24.601579,3.51,Sadalbari
22.839381,41.953394,5.91,
22.839655,-80.123845,5.32,
22.850599,-39.156834,5.43,
22.850818,85.373739,5.89,
22.855817,-29.536309,5.99,
22.856268,61.69674,5.61,
22.867225,43.312417,4.95,
22.873353,9.835664,5.16,
22.875427,-32.875504,4.46,
22.87691,-7.579599,3.73,
22.883963,16.841194,5.86,
22.891307,-11.616514,5.8,
22.894488,44.749163,5.79,
22.901935,40.376907,5.82,
22.906789,84.346177,4.7,
22.910837,-15.82082,3.27,Skat
22.912632,-16.271957,5.53,
22.917399,37.076827,5.91,
22.919711,-4.987899,5.72,
22.920464,8.816166,4.91,
22.929029,36.35139,5.73,
22.932472,-32.539628,4.2,
22.939897,41.603876,5.6,
22.940555,49.733544,4.99,
22.946613,-47.969221,5.72,
22.95125,48.684068,5.34,
22.95777,20.768832,5.45,Helvetios
22.960838,-29.622236,1.17,Fomalhaut
22.986615,11.728844,5.76,
22.99096,0.962927,5.43,
22.993266,-29.462311,5.51,
23.001417,56.945374,5.1,
23.001607,-25.16418,5.66,
23.011917,3.011805,5.85,
23.014677,-52.754137,4.11,
23.018763,-50.950028,5.68,
23.02205,-28.85396,5.55,
23.025475,-4.711461,5.94,
23.032017,42.325979,3.62,
23.043436,42.757795,5.09,
23.045626,-20.870712,5.97,
23.05828,-34.749412,5.12,
23.059128,67.20921,5.25,
23.062901,28.082789,2.44,Scheat
23.064615,3.820045,4.48,Fumalsamakah
23.066566,-41.478896,5.79,
23.069702,50.052091,4.64,
23.077668,-53.964905,5.37,
23.079348,15.205264,2.49,Markab
23.08116,-68.820226,5.53,
23.086052,-7.693801,5.44,
23.110226,59.41976,4.84,
23.111345,-23.743115,4.48,
23.11465,-43.520358,4.28,
23.114894,-38.892293,5.62,
23.116739,9.409492,4.54,
23.118539,25.468259,4.76,
23.120774,-50.686681,5.81,
23.124642,21.134251,5.97,
23.127575,46.387231,5.3,
23.12926,49.295776,5.68,
23.131623,75.387496,4.41,
23.139186,-28.823697,5.6,
23.1447,2.127883,5.42,
23.157443,-21.17241,3.68,
23.158738,8.677161,5.05,
23.162261,59.332692,5.68,
23.162397,-28.088572,5.88,
23.165249,-22.457611,4.71,
23.165955,-42.861292,5.83,
23.167072,9.822082,5.39,
23.16937,-40.591547,5.9,
23.17264,-45.246711,3.88,
23.174235,43.544232,5.91,
23.17851,17.594372,5.68,
23.195608,8.720116,5.15,
23.20916,49.406207,4.53,
23.221098,57.168355,5.57,
23.224029,11.065001,5.85,
23.238711,-6.049003,4.22,
23.243622,74.231268,5.89,
23.249611,-41.105397,5.77,
23.259516,-3.49638,5.56,
23.260477,70.88808,5.55,
23.264859,-9.087737,4.24,
23.277719,-44.489166,5.92,
23.278405,53.213476,5.58,
23.280817,-7.726504,4.93,
23.282659,-62.001198,5.64,
23.286094,3.282289,3.7,
23.290498,-58.235734,3.99,
23.295732,49.0153,4.82,
23.298393,-9.182513,4.41,
23.302739,-40.824361,5.54,
23.306479,41.773676,5.98,
23.3104,68.111445,4.75,
23.313733,-32.532027,4.41,
23.316021,-9.61075,4.99,
23.318518,-13.458552,5.2,
23.323327,-5.124352,5.56,
23.323363,-18.075376,5.96,
23.324945,48.625322,5.44,
23.331225,42.078044,5.81,
23.339051,5.381307,5.05,
23.343956,23.740337,4.58,Salm
23.347097,30.414921,5.58,
23.348123,38.182326,5.77,
23.354305,-26.986769,5.65,
23.365259,31.812465,5.35,
23.375702,60.133485,5.56,
23.377547,-15.039338,5.19,
23.382842,-20.10058,3.96,
23.384602,12.31391,5.09,
23.403681,-51.891174,5.75,
23.413959,62.282806,4.96,
23.41412,32.384882,5.56,
23.422062,-56.848985,5.6,
23.422993,23.404101,4.42,Alkarab
23.434108,-20.642014,4.38,
23.44349,-52.721603,5.53,
23.448876,1.255608,4.95,
23.44999,87.307504,5.56,
23.45205,42.91201,5.75,
23.454157,-58.47611,5.63,
23.45458,70.359782,5.6,
23.461218,25.167281,5.99,
23.466138,6.378992,4.27,
23.46766,-87.482214,5.5,
23.483598,-63.110656,5.66,
23.485915,12.760554,4.54,
23.500536,58.54892,4.89,
23.52149,39.236198,5.22,Veritate
23.549512,-37.818268,4.38,
23.554618,-20.914504,4.7,
23.555432,-77.385327,5.82,
23.557804,22.498775,5.33,
23.565884,31.325277,4.97,
23.569171,-1.247567,5.91,
23.577095,40.236441,5.55,
23.577279,33.497328,5.63,
23.580378,-15.246005,5.95,
23.583065,71.642043,5.86,
23.584599,-42.615075,4.69,
23.606468,2.102222,5.68,
23.625567,44.428994,5.81,
23.626056,46.458152,3.81,
23.627655,-13.060243,5.66,
23.630827,-45.492351,4.74,
23.632445,18.400667,5.49,
23.63561,43.268073,4.29,
23.639926,-76.869552,5.99,
23.652316,50.471733,5.35,
23.652823,75.292882,5.95,
23.65582,77.632276,3.21,Errai
23.655878,74.002628,5.98,
23.663074,-14.222178,4.97,
23.665289,9.677294,5.99,
23.665844,5.626292,4.13,
23.673469,44.333932,4.15,
23.677266,-32.073125,5.3,
23.685809,-11.680655,5.89,
23.692914,-18.027077,5.36,
23.696057,-17.816533,4.82,
23.699081,7.250546,5.89,
23.700779,1.780041,4.49,
23.707729,-15.448033,5.27,
23.712039,-14.544905,4.49,
23.722878,10.331536,5.09,
23.733189,29.361454,4.93,
23.736676,-64.404451,5.73,
23.736688,-18.276938,5.24,
23.744643,-78.791442,5.74,
23.766922,-18.67834,5.28,
23.767234,46.420276,4.97,
23.773199,3.486811,4.95,
23.776869,66.782244,5.95,
23.783866,57.451359,5.55,
23.784284,58.651989,4.88,
23.787754,-11.911126,5.74,
23.787776,-50.226461,5.18,
23.798543,67.806808,5.05,
23.79904,-2.761598,5.49,
23.813937,62.214516,5.43,
23.815427,-28.130268,4.59,
23.824299,1.076131,5.77,
23.827608,28.842389,5.95,
23.828044,36.425281,5.86,
23.837425,-9.974136,5.93,
23.842579,-14.40149,5.7,
23.855902,9.313351,5.77,
23.855927,-18.909163,5.17,
23.866066,2.930384,5.59,
23.868518,-82.018818,5.1,
23.874802,19.120287,5.06,
23.874998,-14.251217,5.85,
23.876974,10.94732,5.3,
23.880702,-8.996756,5.76,
23.882101,-3.155482,5.93,
23.906398,57.499382,4.51,
23.912951,0.109309,5.78,
23.952356,55.705705,5.57,
23.955508,-62.956584,5.95,
23.959159,-82.169804,5.72,
23.959727,-64.298231,5.0,
23.962647,25.141401,4.63,
23.977883,-3.555983,4.88,
23.982155,-52.745807,5.13,
23.983482,55.754928,4.88,
23.988525,6.863321,4.03,
23.991082,-29.485168,5.59,
23.991472,33.723878,5.81,
23.998594,-65.577132,4.49,
1.663003,-56.19462,5.8,p Eridani
2.659463,-11.871068,5.6,
5.124227,18.647141,5.7,
5.277926,46.000842,0.96,
7.576827,31.89052,2.85,
8.74494,-54.708074,5.0,
9.511764,-40.465622,4.65,
9.736603,-27.769033,5.6,
11.303118,31.528783,4.33,Alula Australis
11.303118,31.528783,4.8,
12.694171,-1.449235,3.52,
13.166389,17.528977,5.17,
13.398996,54.920471,3.95,
15.063245,47.653692,5.96,
15.38663,30.2862,5.96,
16.072774,-11.374611,4.84,Graffias
16.072774,-11.374611,5.0,
16.688157,31.601207,5.4,
17.088714,54.469093,5.63,Alrakis
17.172783,-15.726921,3.4,
17.255734,-26.603215,5.07,
18.051202,-8.181708,5.24,
19.106847,-37.06474,5.0,
21.241391,10.006094,5.4,
23.165305,-22.457364,5.9,
6.39380555,-52.18111111,5.98,
14.26783333,18.91194444,5.98,
